Heaven/Earth 0=Heaven; 1=Earth,Condition: 1= In Play; 2=Out of play; 3=leading; 4=trailing,Number Requested,"X: 1=Left most column, counting to the right to max of 2 or 3","Y: 1 equals top row (i.e., out of play heavenly bead), counting downwards to 7. ",Correct on Search task? Trials weith incorrect search responses were excluded from analysis,RT,Abacus entered:Number child entered for abacus reading,Correct on Abacus: 1=correct; 0=incorrect,"Number of columns: occasionally you will see 0s in this column, this means the participant was in a pilot version with 4 columns and should be excluded. ",Subject Number: Assigned when extracted from .mat instead of alpha numeric number to make some things in life easier,<3Std Dev: removing outliers (2s). Calculated in linear space. Needs to be redone in log space,Inout or Leading trailing trial
0,2,619,2,1,1,6.64,619,1,3,157,1,IN/OUT
1,2,154,2,7,1,10.1,154,1,3,157,1,IN/OUT
1,3,5,1,7,1,3.94,5,1,2,157,1,leading/trailing
1,3,3,1,6,1,6.24,3,1,2,157,1,leading/trailing
1,2,824,2,7,1,7.15,824,1,3,157,1,IN/OUT
1,2,588,1,6,1,3.94,588,1,3,157,1,IN/OUT
1,2,56,1,4,1,3.95,56,1,2,157,1,IN/OUT
1,2,70,1,6,1,4.13,70,1,2,157,1,IN/OUT
0,4,50,2,1,1,5.28,50,1,2,157,1,leading/trailing
0,4,40,2,1,1,4.11,40,1,2,157,1,leading/trailing
0,4,370,3,1,1,4.84,370,1,3,157,1,leading/trailing
1,4,480,3,7,1,8.76,480,1,3,157,1,leading/trailing
0,2,63,2,1,1,4.36,63,1,2,157,1,IN/OUT
0,1,277,3,2,1,4.87,277,1,3,157,1,IN/OUT
1,3,26,1,5,1,3.89,26,1,3,157,1,leading/trailing
0,2,548,2,1,1,4.72,548,1,3,157,1,IN/OUT
0,1,52,1,2,1,8.79,52,1,2,157,1,IN/OUT
0,2,29,1,1,1,5.39,29,1,3,157,1,IN/OUT
1,4,30,2,4,1,13.4,30,1,2,157,2,leading/trailing
0,1,88,1,2,1,2.86,88,1,2,157,1,IN/OUT
0,1,8,2,2,1,2.96,8,1,2,157,1,IN/OUT
1,4,80,2,7,1,3.14,80,1,2,157,1,leading/trailing
1,2,10,1,6,1,3.47,10,1,2,157,1,IN/OUT
1,4,40,2,6,1,3.95,40,1,2,157,1,leading/trailing
1,1,293,3,4,1,4.65,293,1,3,157,1,IN/OUT
0,4,50,2,1,1,7.17,50,1,2,157,1,leading/trailing
1,1,66,1,3,1,5.13,66,1,2,157,1,IN/OUT
1,1,51,2,3,1,2.83,51,1,2,157,1,IN/OUT
0,4,180,3,1,1,4.61,180,1,3,157,1,leading/trailing
1,3,78,1,4,1,4.62,78,1,3,157,1,leading/trailing
1,1,883,1,3,1,10.5,883,1,3,157,1,IN/OUT
1,1,49,2,3,1,2.4,49,1,2,157,1,IN/OUT
1,4,830,3,4,1,2.39,83,0,3,157,1,leading/trailing
0,2,609,2,1,1,5.39,609,1,3,157,1,IN/OUT
1,3,1,1,6,1,4.8,1,1,2,157,1,leading/trailing
1,3,62,1,5,1,2.67,62,1,3,157,1,leading/trailing
1,1,47,2,6,1,7.09,47,1,3,157,1,IN/OUT
0,4,860,3,1,1,5.33,860,1,3,157,1,leading/trailing
1,3,37,1,4,1,2.83,37,1,3,157,1,leading/trailing
1,1,65,1,3,1,4.01,65,1,2,157,1,IN/OUT
1,4,310,3,7,1,2.52,310,1,3,157,1,leading/trailing
1,4,30,2,5,1,2.81,30,1,2,157,1,leading/trailing
1,3,64,1,6,1,7.08,64,1,3,157,1,leading/trailing
1,3,7,1,4,1,5.37,7,1,2,157,1,leading/trailing
1,1,47,1,6,1,10.2,47,1,2,157,1,IN/OUT
1,4,950,3,6,1,5.63,950,1,3,157,1,leading/trailing
0,3,4,1,1,1,7.96,950,0,2,157,1,leading/trailing
1,4,80,2,5,1,3.79,80,1,2,157,1,leading/trailing
1,1,872,3,3,1,4.2,872,1,3,157,1,IN/OUT
1,1,643,3,4,1,13,643,1,3,157,2,IN/OUT
1,2,411,2,5,1,3.52,411,1,3,157,1,IN/OUT
1,2,527,1,6,1,4.21,527,1,3,157,1,IN/OUT
0,1,392,2,2,1,8.98,392,1,3,157,1,IN/OUT
1,2,53,1,5,1,8.6,53,1,3,157,1,IN/OUT
1,1,8,2,4,1,5,8,1,2,157,1,IN/OUT
1,2,993,3,7,1,5.51,993,1,3,157,1,IN/OUT
0,3,86,1,1,1,5.41,86,1,3,157,1,leading/trailing
1,4,10,2,4,1,3.98,10,1,2,157,1,leading/trailing
1,2,380,3,5,1,5.64,380,1,3,157,1,IN/OUT
0,4,80,2,1,1,4.37,80,1,2,157,1,leading/trailing
1,2,657,3,6,1,4,657,1,3,157,1,IN/OUT
0,2,61,2,1,1,6.84,657,0,2,157,1,IN/OUT
1,3,11,1,5,1,5.76,11,1,3,157,1,leading/trailing
0,3,37,1,1,1,4.32,37,1,3,157,1,leading/trailing
1,2,594,1,6,1,3.32,594,1,3,157,1,IN/OUT
1,2,89,1,7,1,2.12,89,1,2,157,1,IN/OUT
0,2,94,2,1,1,3.66,94,1,2,157,1,IN/OUT
0,1,398,2,2,1,4.62,398,1,3,157,1,IN/OUT
0,3,36,1,1,1,5.94,36,1,3,157,1,leading/trailing
1,1,821,1,5,1,5.54,821,1,3,157,1,IN/OUT
1,2,98,2,7,1,8.83,98,1,2,157,1,IN/OUT
1,3,3,1,7,1,2.01,3,1,2,157,1,leading/trailing
1,4,30,2,7,1,8.74,30,1,2,157,1,leading/trailing
1,3,6,1,4,1,5.32,6,1,2,157,1,leading/trailing
0,3,8,1,1,1,4.54,8,1,2,157,1,leading/trailing
1,4,970,3,4,1,13.6,970,1,3,157,2,leading/trailing
0,2,91,2,1,1,3.55,94,0,2,157,1,IN/OUT
1,4,30,2,6,1,4.13,30,1,2,157,1,leading/trailing
1,1,98,2,3,1,2.92,98,1,2,157,1,IN/OUT
1,1,376,1,3,1,3.36,371,0,3,157,1,IN/OUT
1,4,830,3,6,1,4.48,830,1,3,157,1,leading/trailing
1,3,1,1,4,1,2.95,1,1,2,157,1,leading/trailing
1,3,7,1,4,1,3.79,7,1,2,157,1,leading/trailing
0,3,27,1,1,1,4.65,27,1,3,157,1,leading/trailing
1,3,1,1,4,1,3.79,1,1,2,157,1,leading/trailing
1,1,27,1,4,1,9.54,27,1,2,157,1,IN/OUT
1,1,99,2,6,1,2.74,99,1,2,157,1,IN/OUT
0,3,3,1,1,1,2,3,1,2,157,1,leading/trailing
1,2,57,1,6,1,7.02,57,1,2,157,1,IN/OUT
1,1,868,3,5,1,7.67,863,0,3,157,1,IN/OUT
0,1,551,1,2,1,6.38,551,1,3,157,1,IN/OUT
1,1,23,1,3,1,3.48,23,1,2,157,1,IN/OUT
1,1,99,1,6,1,2.29,99,1,2,157,1,IN/OUT
1,3,41,1,4,1,4.42,41,1,3,157,1,leading/trailing
1,4,840,3,5,1,4.36,840,1,3,157,1,leading/trailing
1,2,68,1,7,1,3.29,68,1,2,157,1,IN/OUT
0,4,760,3,1,1,3.42,760,1,3,157,1,leading/trailing
1,4,160,3,6,1,5.68,160,1,3,157,1,leading/trailing
1,3,37,1,4,1,3.03,37,1,3,157,1,leading/trailing
1,3,36,1,6,1,3.78,36,1,3,157,1,leading/trailing
1,4,70,2,4,1,3.15,70,1,2,157,1,leading/trailing
1,4,20,2,4,1,5.06,20,1,2,157,1,leading/trailing
1,2,538,1,7,1,4.83,538,1,3,157,1,IN/OUT
1,1,616,3,3,1,3.08,616,1,3,157,1,IN/OUT
1,2,26,1,7,1,4.8,26,1,2,157,1,IN/OUT
1,3,67,1,7,1,7.81,67,1,3,157,1,leading/trailing
1,4,20,2,6,1,2.83,20,1,2,157,1,leading/trailing
1,4,650,3,6,1,3.99,650,1,3,158,1,leading/trailing
1,3,64,1,6,1,6.9,64,1,3,158,1,leading/trailing
1,2,183,3,7,1,7.92,183,1,3,158,1,IN/OUT
1,2,14,1,5,1,3.1,14,1,2,158,1,IN/OUT
0,4,20,2,1,1,3.97,20,1,2,158,1,leading/trailing
1,2,550,3,4,1,2.5,550,1,3,158,1,IN/OUT
0,4,90,2,1,1,2.44,90,1,2,158,1,leading/trailing
1,4,30,2,4,1,2.3,30,1,2,158,1,leading/trailing
1,4,70,2,7,1,2.88,70,1,2,158,1,leading/trailing
0,4,60,2,1,1,2.73,60,1,2,158,1,leading/trailing
1,1,28,1,3,1,2.45,28,1,2,158,1,IN/OUT
1,4,370,3,6,1,3.49,370,1,3,158,1,leading/trailing
1,1,68,1,3,1,3.03,68,1,2,158,1,IN/OUT
1,1,98,1,5,1,2.69,98,1,2,158,1,IN/OUT
1,1,91,1,5,1,3.51,91,1,2,158,1,IN/OUT
1,1,219,3,3,1,5.17,219,1,3,158,1,IN/OUT
1,4,70,2,7,1,2.25,70,1,2,158,1,leading/trailing
1,3,38,1,7,1,5.84,38,1,3,158,1,leading/trailing
1,3,69,1,6,1,6.27,69,1,3,158,1,leading/trailing
1,4,30,2,4,1,2.3,30,1,2,158,1,leading/trailing
1,3,13,1,7,1,3.15,13,1,3,158,1,leading/trailing
1,1,94,2,4,1,3.39,94,1,3,158,1,IN/OUT
1,2,30,1,7,1,3.2,30,1,2,158,1,IN/OUT
1,3,7,1,7,1,2.33,7,1,2,158,1,leading/trailing
1,2,40,2,4,1,2.19,40,1,2,158,1,IN/OUT
1,3,72,1,5,1,4.34,70,0,3,158,1,leading/trailing
1,4,70,2,5,0,0.873,40,0,2,158,1,leading/trailing
1,3,4,1,7,0,1.15,72,0,2,158,1,leading/trailing
1,1,672,3,3,1,5.57,672,1,3,158,1,IN/OUT
1,4,80,2,6,1,4.3,80,1,2,158,1,leading/trailing
1,1,79,2,3,1,3.58,79,1,3,158,1,IN/OUT
1,4,80,2,7,1,3.82,80,1,2,158,1,leading/trailing
1,4,270,3,4,1,2.79,270,1,3,158,1,leading/trailing
1,3,1,1,6,1,3.44,1,1,2,158,1,leading/trailing
0,3,7,1,1,1,3.38,7,1,2,158,1,leading/trailing
1,1,373,2,4,1,5.18,373,1,3,158,1,IN/OUT
1,4,430,3,6,1,3.57,430,1,3,158,1,leading/trailing
0,1,77,1,2,1,2.27,77,1,2,158,1,IN/OUT
1,3,6,1,4,1,5.29,6,1,2,158,1,leading/trailing
1,2,734,2,7,1,5.42,734,1,3,158,1,IN/OUT
1,3,8,1,5,1,6.89,8,1,2,158,1,leading/trailing
1,3,1,1,6,1,2.36,1,1,2,158,1,leading/trailing
0,4,50,2,1,1,4.55,50,1,2,158,1,leading/trailing
1,2,34,1,7,1,6.83,34,1,2,158,1,IN/OUT
0,1,751,1,2,1,4.18,751,1,3,158,1,IN/OUT
1,4,160,3,4,1,2.99,160,1,3,158,1,leading/trailing
1,2,199,1,7,1,3.49,199,1,3,158,1,IN/OUT
1,1,88,2,3,1,2.15,88,1,2,158,1,IN/OUT
1,1,32,2,4,1,3.05,32,1,2,158,1,IN/OUT
1,3,5,1,6,1,2.92,5,1,2,158,1,leading/trailing
1,4,20,2,6,1,3.31,20,1,2,158,1,leading/trailing
1,3,1,1,7,1,4.18,1,1,2,158,1,leading/trailing
1,3,2,1,5,1,3.5,2,1,2,158,1,leading/trailing
1,3,86,1,6,1,11.5,86,1,3,158,2,leading/trailing
0,3,2,1,1,1,3.13,2,1,2,158,1,leading/trailing
0,1,98,1,2,1,2.85,98,1,2,158,1,IN/OUT
1,2,768,1,6,1,3.73,768,1,3,158,1,IN/OUT
1,3,45,1,5,1,3.21,45,1,3,158,1,leading/trailing
0,2,94,2,1,1,2.46,94,1,2,158,1,IN/OUT
0,2,238,1,1,1,3.85,238,1,3,158,1,IN/OUT
1,1,39,3,4,1,5.48,39,1,3,158,1,IN/OUT
1,3,7,1,5,1,3.26,7,1,2,158,1,leading/trailing
1,4,720,3,7,1,2.84,744,0,3,158,1,leading/trailing
1,3,6,1,5,1,5.58,6,1,2,158,1,leading/trailing
1,1,22,3,4,1,2.29,22,1,3,158,1,IN/OUT
0,1,98,1,2,1,2.14,98,1,2,158,1,IN/OUT
0,4,120,3,1,1,4.02,120,1,3,158,1,leading/trailing
1,2,54,1,7,1,3.01,54,1,2,158,1,IN/OUT
1,4,130,3,4,1,2.34,130,1,3,158,1,leading/trailing
1,4,70,2,4,1,2.28,70,1,2,158,1,leading/trailing
1,4,270,3,4,1,4.75,270,1,3,158,1,leading/trailing
1,2,443,3,7,1,2.79,443,1,3,158,1,IN/OUT
1,2,666,1,6,1,3.42,666,1,3,158,1,IN/OUT
1,4,420,3,7,1,5.38,420,1,3,158,1,leading/trailing
1,1,98,2,5,1,2.03,98,1,2,158,1,IN/OUT
1,2,910,2,5,1,5.38,91,0,3,158,1,IN/OUT
1,2,419,2,5,1,7.28,419,1,3,158,1,IN/OUT
0,4,270,3,1,1,7.2,270,1,3,158,1,leading/trailing
1,4,560,3,6,1,3.57,560,1,3,158,1,leading/trailing
1,4,920,3,7,1,2.62,920,1,3,158,1,leading/trailing
1,4,70,2,5,1,2.87,70,1,2,158,1,leading/trailing
1,2,63,1,5,1,1.98,63,1,2,158,1,IN/OUT
1,1,875,2,3,1,2.73,875,1,3,158,1,IN/OUT
1,1,72,1,4,1,2.25,72,1,2,158,1,IN/OUT
1,1,602,3,3,1,3.03,602,1,3,158,1,IN/OUT
1,3,56,1,7,1,9.09,56,1,3,158,1,leading/trailing
1,1,10,1,3,1,2.53,10,1,2,158,1,IN/OUT
1,3,84,1,4,1,2.78,84,1,3,158,1,leading/trailing
1,4,50,2,6,1,6.46,50,1,2,158,1,leading/trailing
1,1,86,2,3,1,4.94,86,1,2,158,1,IN/OUT
0,2,38,1,1,1,4.44,38,1,2,158,1,IN/OUT
1,2,747,3,7,1,6.19,747,1,3,158,1,IN/OUT
0,3,6,1,1,1,4.31,6,1,2,158,1,leading/trailing
1,3,99,1,7,1,2.58,99,1,3,158,1,leading/trailing
1,1,233,2,3,1,2.68,233,1,3,158,1,IN/OUT
1,1,804,3,3,1,3.34,804,1,3,158,1,IN/OUT
1,2,32,2,7,1,2.39,32,1,2,158,1,IN/OUT
1,3,69,1,7,1,2.32,69,1,3,158,1,leading/trailing
1,1,239,2,3,1,8.47,239,1,3,158,1,IN/OUT
0,3,23,1,1,1,3.01,23,1,3,158,1,leading/trailing
0,3,4,1,1,1,1.58,4,1,2,158,1,leading/trailing
0,4,630,3,1,1,2.49,630,1,3,158,1,leading/trailing
0,2,639,2,1,1,3.6,639,1,3,158,1,IN/OUT
0,3,59,1,1,1,4.45,59,1,3,158,1,leading/trailing
1,2,366,3,6,1,2.53,366,1,3,158,1,IN/OUT
1,2,89,1,7,1,3.38,89,1,2,158,1,IN/OUT
0,2,940,3,1,1,2.93,940,1,3,158,1,IN/OUT
1,3,74,1,4,1,16.1,74,1,3,158,2,leading/trailing
0,2,51,2,1,1,6.88,51,1,2,158,1,IN/OUT
0,1,16,2,2,1,1.75,16,1,2,158,1,IN/OUT
0,1,376,2,2,1,3.68,376,1,3,158,1,IN/OUT
0,3,75,1,1,1,2.95,75,1,3,158,1,leading/trailing
1,2,7,1,4,1,2.62,7,1,2,158,1,IN/OUT
0,3,36,1,1,1,3.29,37,0,3,158,1,leading/trailing
1,2,60,2,6,1,4.04,60,1,2,158,1,IN/OUT
0,2,235,2,1,1,2.97,235,1,3,158,1,IN/OUT
1,2,32,1,7,1,5.51,32,1,2,158,1,IN/OUT
1,1,95,1,5,1,2.29,95,1,2,158,1,IN/OUT
1,3,5,1,6,1,2.07,5,1,2,158,1,leading/trailing
1,2,552,3,6,1,5.08,552,1,3,158,1,IN/OUT
0,2,21,2,1,1,1.65,21,1,2,158,1,IN/OUT
1,4,930,3,6,1,6.58,930,1,3,158,1,leading/trailing
1,2,42,2,6,1,1.76,42,1,2,158,1,IN/OUT
0,1,178,3,2,1,4.14,178,1,3,158,1,IN/OUT
1,4,10,2,5,1,1.92,10,1,2,158,1,leading/trailing
0,1,215,3,2,1,3.76,215,1,3,158,1,IN/OUT
1,1,12,2,4,1,1.88,12,1,2,158,1,IN/OUT
0,4,940,3,1,1,2.84,940,1,3,158,1,leading/trailing
0,1,790,1,2,1,3.16,784,0,3,159,1,IN/OUT
0,1,810,1,2,1,4,810,1,3,159,1,IN/OUT
0,1,85,1,2,1,5.27,85,1,2,159,1,IN/OUT
1,3,86,1,7,1,3.71,86,1,3,159,1,leading/trailing
1,4,540,3,4,1,4.59,540,1,3,159,1,leading/trailing
0,4,650,3,1,1,3.32,650,1,3,159,1,leading/trailing
0,1,170,2,2,1,3.74,170,1,3,159,1,IN/OUT
1,2,568,1,5,1,6.39,568,1,3,159,1,IN/OUT
1,3,62,1,7,1,4.2,62,1,3,159,1,leading/trailing
1,2,96,1,7,1,5.05,96,1,3,159,1,IN/OUT
0,3,5,1,1,1,4.83,5,1,2,159,1,leading/trailing
1,3,1,1,5,1,5.68,1,1,2,159,1,leading/trailing
1,1,956,1,5,1,5.34,956,1,3,159,1,IN/OUT
1,1,847,1,4,1,3.82,847,1,3,159,1,IN/OUT
0,3,4,1,1,1,3.44,4,1,2,159,1,leading/trailing
1,1,67,2,4,1,3.36,67,1,2,159,1,IN/OUT
1,4,90,2,6,1,5.19,90,1,2,159,1,leading/trailing
1,1,74,2,6,1,2.42,74,1,2,159,1,IN/OUT
1,3,3,1,6,1,4.13,3,1,2,159,1,leading/trailing
1,3,74,1,4,1,2.54,74,1,3,159,1,leading/trailing
1,3,72,1,5,1,7.19,72,1,3,159,1,leading/trailing
1,2,14,1,7,1,2.2,14,1,2,159,1,IN/OUT
1,1,41,2,3,1,3.42,41,1,2,159,1,IN/OUT
1,2,36,2,6,1,2.89,36,1,2,159,1,IN/OUT
1,3,39,1,4,1,3.48,39,1,3,159,1,leading/trailing
1,2,434,2,7,1,3.13,434,1,3,159,1,IN/OUT
1,3,44,1,5,1,3.77,44,1,3,159,1,leading/trailing
0,4,480,3,1,0,3.15,484,0,3,159,1,leading/trailing
0,2,42,1,1,1,8.03,42,1,2,159,1,IN/OUT
1,2,17,1,7,1,2.7,17,1,2,159,1,IN/OUT
1,4,90,2,5,1,2.43,90,1,2,159,1,leading/trailing
0,3,43,1,1,1,3.31,43,1,3,159,1,leading/trailing
1,4,40,2,5,1,3.46,40,1,2,159,1,leading/trailing
1,4,610,3,7,1,4.9,610,1,3,159,1,leading/trailing
1,4,90,2,7,1,2.34,90,1,2,159,1,leading/trailing
0,4,40,2,1,1,2.9,40,1,2,159,1,leading/trailing
0,2,620,3,1,1,3.24,620,1,3,159,1,IN/OUT
1,3,7,1,6,1,5.66,7,1,2,159,1,leading/trailing
0,3,18,1,1,1,3.85,18,1,3,159,1,leading/trailing
1,4,20,2,5,1,3.03,20,1,2,159,1,leading/trailing
1,4,920,3,7,1,3.89,920,1,3,159,1,leading/trailing
1,1,447,2,3,1,2.79,447,1,3,159,1,IN/OUT
1,3,8,1,6,1,5.17,8,1,2,159,1,leading/trailing
1,4,370,3,4,1,7.26,370,1,3,159,1,leading/trailing
1,4,640,3,4,1,4.2,640,1,3,159,1,leading/trailing
0,2,499,1,1,1,4.01,499,1,3,159,1,IN/OUT
1,1,32,1,3,1,3.28,32,1,2,159,1,IN/OUT
0,4,40,2,1,1,5.47,40,1,2,159,1,leading/trailing
1,2,68,1,5,1,2.5,68,1,2,159,1,IN/OUT
1,3,7,1,6,1,4,7,1,2,159,1,leading/trailing
0,3,85,1,1,1,3.44,85,1,3,159,1,leading/trailing
1,2,122,2,7,1,3.5,122,1,3,159,1,IN/OUT
1,2,21,2,7,1,3.17,21,1,2,159,1,IN/OUT
0,2,38,1,1,1,2.89,38,1,2,159,1,IN/OUT
1,2,835,1,7,1,4.75,835,1,3,159,1,IN/OUT
1,4,70,2,7,1,2.85,70,1,2,159,1,leading/trailing
1,1,22,3,3,1,5.58,22,1,3,159,1,IN/OUT
1,2,1,2,6,1,6.58,1,1,2,159,1,IN/OUT
0,3,3,1,1,1,3.26,3,1,2,159,1,leading/trailing
1,1,80,1,3,1,3.2,80,1,2,159,1,IN/OUT
1,1,484,3,4,1,4.65,484,1,3,159,1,IN/OUT
1,1,326,1,4,1,5.5,326,1,3,159,1,IN/OUT
1,4,20,2,4,1,3.46,20,1,2,159,1,leading/trailing
1,2,526,2,6,1,2.95,526,1,3,159,1,IN/OUT
1,4,110,3,4,1,4.38,110,1,3,159,1,leading/trailing
1,2,103,2,7,1,4.47,103,1,3,159,1,IN/OUT
1,1,97,1,3,1,2.87,97,1,2,159,1,IN/OUT
1,4,50,2,6,1,2.54,50,1,2,159,1,leading/trailing
1,1,603,3,4,1,3.68,603,1,3,159,1,IN/OUT
1,3,54,1,7,1,2.16,54,1,3,159,1,leading/trailing
1,1,53,2,4,1,2.3,53,1,2,159,1,IN/OUT
1,3,4,1,6,1,2.77,4,1,2,159,1,leading/trailing
0,1,62,1,2,1,2.57,62,1,2,159,1,IN/OUT
1,1,700,1,3,1,2.62,700,1,3,159,1,IN/OUT
1,3,8,1,6,1,4.16,8,1,2,159,1,leading/trailing
1,2,97,2,7,1,2.72,97,1,2,159,1,IN/OUT
0,1,97,2,2,1,2.61,97,1,2,159,1,IN/OUT
1,1,93,1,6,1,1.96,93,1,2,159,1,IN/OUT
1,2,92,2,7,1,3.72,92,1,2,159,1,IN/OUT
1,3,75,1,4,1,3,75,1,3,159,1,leading/trailing
1,4,850,3,7,1,3.3,850,1,3,159,1,leading/trailing
1,2,822,3,7,1,2.7,822,1,3,159,1,IN/OUT
0,2,46,1,1,1,3.88,46,1,2,159,1,IN/OUT
0,1,56,2,2,1,4.1,56,1,2,159,1,IN/OUT
1,1,92,1,3,1,2.73,2,0,2,159,1,IN/OUT
1,3,4,1,6,1,4.88,4,1,2,159,1,leading/trailing
1,3,66,1,5,1,3.09,66,1,3,159,1,leading/trailing
1,4,930,3,7,1,4.12,930,1,3,159,1,leading/trailing
0,1,425,3,2,1,3.11,425,1,3,159,1,IN/OUT
1,4,50,2,4,1,4.37,50,1,2,159,1,leading/trailing
1,2,19,1,5,1,3.65,19,1,2,159,1,IN/OUT
1,2,295,3,5,1,4.9,295,1,3,159,1,IN/OUT
1,3,36,1,7,1,2.97,36,1,3,159,1,leading/trailing
1,1,264,3,4,1,3.34,264,1,3,159,1,IN/OUT
1,1,81,1,4,1,3.98,81,1,2,159,1,IN/OUT
1,4,840,3,5,1,4.35,840,1,3,159,1,leading/trailing
1,3,6,1,5,1,4.19,6,1,2,159,1,leading/trailing
1,4,40,2,4,1,3.98,40,1,2,159,1,leading/trailing
1,4,620,3,5,1,4.4,620,1,3,159,1,leading/trailing
0,2,479,1,1,1,7.61,479,1,3,159,1,IN/OUT
1,2,537,1,6,1,4.33,537,1,3,159,1,IN/OUT
1,1,756,1,4,1,4.25,756,1,3,159,1,IN/OUT
1,2,60,1,5,1,2.47,60,1,2,159,1,IN/OUT
1,4,290,3,6,1,5.27,290,1,3,159,1,leading/trailing
1,4,460,3,4,1,2.79,460,1,3,159,1,leading/trailing
1,4,50,2,4,1,2.21,50,1,2,159,1,leading/trailing
0,4,30,2,1,1,2.65,30,1,2,159,1,leading/trailing
0,4,890,3,1,1,6.83,890,1,3,159,1,leading/trailing
0,3,6,1,1,1,4.2,6,1,2,159,1,leading/trailing
1,4,80,2,7,1,2.44,80,1,2,159,1,leading/trailing
0,4,680,3,1,1,4.71,680,1,3,159,1,leading/trailing
1,1,94,1,4,1,2.75,94,1,2,159,1,IN/OUT
1,3,84,1,5,1,2.38,84,1,3,159,1,leading/trailing
0,2,670,3,1,1,4.09,670,1,3,159,1,IN/OUT
0,4,50,2,1,1,4.77,50,1,2,159,1,leading/trailing
0,2,6,1,1,1,2.84,6,1,2,159,1,IN/OUT
1,1,580,2,4,1,5.45,580,1,3,159,1,IN/OUT
1,3,46,1,6,1,5.61,46,1,3,159,1,leading/trailing
1,1,907,1,6,1,2.87,907,1,3,159,1,IN/OUT
0,3,31,1,1,1,4.32,31,1,3,159,1,leading/trailing
1,3,7,1,6,1,4.65,7,1,2,159,1,leading/trailing
1,2,973,3,7,1,6.49,973,1,3,159,1,IN/OUT
1,2,26,2,6,1,1.84,26,1,2,159,1,IN/OUT
1,2,40,2,5,1,4.33,0,0,2,159,1,IN/OUT
1,2,939,2,7,1,7.63,939,1,3,159,1,IN/OUT
1,3,7,1,6,1,3.35,7,1,2,159,1,leading/trailing
1,3,4,1,6,1,3.46,4,1,2,159,1,leading/trailing
1,1,73,1,3,1,5.58,73,1,2,159,1,IN/OUT
1,1,69,2,4,1,2.99,69,1,2,160,1,IN/OUT
0,4,280,3,1,1,9.09,284,0,3,160,1,leading/trailing
1,1,2,2,3,1,2.65,2,1,2,160,1,IN/OUT
1,2,94,1,5,1,5.2,94,1,3,160,1,IN/OUT
1,2,9,2,4,1,3.76,9,1,3,160,1,IN/OUT
1,3,8,1,7,1,4.68,8,1,2,160,1,leading/trailing
1,4,30,2,5,1,3.9,30,1,2,160,1,leading/trailing
0,4,490,3,1,1,7.41,490,1,3,160,1,leading/trailing
1,3,8,1,4,1,2.67,8,1,2,160,1,leading/trailing
1,4,130,3,6,1,4.52,130,1,3,160,1,leading/trailing
1,4,390,3,7,1,3.51,390,1,3,160,1,leading/trailing
1,1,46,2,3,1,2.24,46,1,2,160,1,IN/OUT
0,2,353,1,1,1,5.88,353,1,3,160,1,IN/OUT
1,2,393,1,7,1,5.61,393,1,3,160,1,IN/OUT
1,4,650,3,5,1,7.03,650,1,3,160,1,leading/trailing
1,1,399,1,5,1,3.49,399,1,3,160,1,IN/OUT
1,3,8,1,5,1,2.89,8,1,2,160,1,leading/trailing
1,1,770,2,3,1,2.99,770,1,3,160,1,IN/OUT
1,1,75,1,4,1,2.39,75,1,2,160,1,IN/OUT
0,2,472,1,1,1,5.34,472,1,3,160,1,IN/OUT
1,1,71,2,3,1,1.86,71,1,2,160,1,IN/OUT
1,3,32,1,7,1,3.55,32,1,3,160,1,leading/trailing
1,4,10,2,5,1,3.9,10,1,2,160,1,leading/trailing
0,2,30,1,1,1,3.4,30,1,2,160,1,IN/OUT
0,1,278,3,2,1,2.62,278,1,3,160,1,IN/OUT
0,4,940,3,1,1,4.04,940,1,3,160,1,leading/trailing
0,3,43,1,1,1,4.29,43,1,3,160,1,leading/trailing
1,3,14,1,4,1,2.55,14,1,3,160,1,leading/trailing
1,1,809,1,4,1,2.85,809,1,3,160,1,IN/OUT
1,2,65,2,5,1,3.16,65,1,2,160,1,IN/OUT
1,4,840,3,7,1,2.59,840,1,3,160,1,leading/trailing
1,1,711,1,3,1,2.03,711,1,3,160,1,IN/OUT
1,4,120,3,5,1,4.42,120,1,3,160,1,leading/trailing
1,3,2,1,6,1,2.49,2,1,2,160,1,leading/trailing
1,2,41,2,7,1,2.21,41,1,2,160,1,IN/OUT
1,2,112,3,6,1,2.9,112,1,3,160,1,IN/OUT
0,3,37,1,1,1,3.54,37,1,3,160,1,leading/trailing
1,2,349,1,7,1,3.03,349,1,3,160,1,IN/OUT
1,2,27,2,7,1,1.92,27,1,2,160,1,IN/OUT
1,1,319,2,3,1,2.11,319,1,3,160,1,IN/OUT
1,1,142,2,3,1,1.65,142,1,3,160,1,IN/OUT
1,1,733,2,4,1,1.95,733,1,3,160,1,IN/OUT
0,3,7,1,1,1,2.58,7,1,2,160,1,leading/trailing
1,1,299,3,5,1,1.96,299,1,3,160,1,IN/OUT
1,4,310,3,4,1,2.66,310,1,3,160,1,leading/trailing
1,1,457,1,5,1,4.08,457,1,3,160,1,IN/OUT
1,4,40,2,5,1,2.03,40,1,2,160,1,leading/trailing
1,1,95,1,4,1,2.01,95,1,2,160,1,IN/OUT
0,3,87,1,1,1,4.61,87,1,3,160,1,leading/trailing
1,4,280,3,4,1,2.29,280,1,3,160,1,leading/trailing
0,4,20,2,1,1,4,20,1,2,160,1,leading/trailing
